boot,minute,raw,pct
22,6059,1,2080,75.84
22,6060,1,2082,75.84
22,6061,1,2080,75.84
22,6062,1,2080,75.83
22,6063,1,2080,75.82
22,6064,1,2082,75.84
22,6065,1,2078,75.84
22,6066,1,2082,75.83
22,6067,1,2080,75.83
22,6068,1,2080,75.82
22,6069,1,2078,75.83
22,6070,1,2080,75.83
22,6071,1,2078,75.84
22,6072,1,2080,75.84
22,6073,1,2078,75.82
22,6074,1,2080,75.84
22,6075,1,2078,75.83
22,6076,1,2080,75.83
22,6077,1,2078,75.84
22,6078,1,2080,75.83
22,6079,1,2082,75.84
22,6080,1,2080,75.84
22,6081,1,2082,75.82
22,6082,1,2080,75.83
22,6083,1,2080,75.83
22,6084,1,2082,75.83
22,6085,1,2078,75.83
22,6086,1,2078,75.82
22,6087,1,2080,75.82
22,6088,1,2082,75.81
22,6089,1,2082,75.82
22,6090,1,2082,75.82
22,6091,1,2078,75.82
22,6092,1,2080,75.83
22,6093,1,2080,75.82
22,6094,1,2082,75.81
22,6095,1,2078,75.81
22,6096,1,2080,75.80
22,6097,1,2082,75.82
22,6098,1,2080,75.83
22,6099,1,2082,75.81
22,6100,1,2082,75.80
22,6101,1,2078,75.82
22,6102,1,2080,75.81
22,6103,1,2080,75.80
22,6104,1,2080,75.79
22,6105,1,2082,75.80
22,6106,1,2082,75.80
22,6107,1,2084,75.80
22,6108,1,2080,75.80
22,6109,1,2080,75.80
22,6110,1,2080,75.81
22,6111,1,2082,75.80
22,6112,1,2082,75.81
22,6113,1,2080,75.80
22,6114,1,2080,75.80
22,6115,1,2082,75.80
22,6116,1,2080,75.79
22,6117,1,2082,75.79
22,6118,1,2082,75.79
22,6119,1,2080,75.80
22,6120,1,2078,75.79
22,6121,1,2082,75.79
22,6122,1,2082,75.80
22,6123,1,2080,75.79
22,6124,1,2084,75.79
22,6125,1,2082,75.78
22,6126,1,2080,75.79
22,6127,1,2082,75.79
22,6128,1,2080,75.77
22,6129,1,2080,75.79
22,6130,1,2080,75.78
22,6131,1,2082,75.78
22,6132,1,2082,75.78
22,6133,1,2082,75.78
22,6134,1,2080,75.80
22,6135,1,2080,75.78
22,6136,1,2082,75.77
22,6137,1,2082,75.79
22,6138,1,2082,75.78
22,6139,1,2080,75.77
22,6140,1,2082,75.78
22,6141,1,2082,75.77
22,6142,1,2080,75.77
22,6143,1,2082,75.76
22,6144,1,2082,75.77
22,6145,1,2082,75.78
22,6146,1,2082,75.78
22,6147,1,2082,75.76
22,6148,1,2082,75.77
22,6149,1,2080,75.78
22,6150,1,2082,75.76
22,6151,1,2082,75.77
22,6152,1,2082,75.77
22,6153,1,2082,75.76
22,6154,1,2080,75.77
22,6155,1,2080,75.76
22,6156,1,2084,75.76
22,6157,1,2082,75.76
22,6158,1,2080,75.75
22,6159,1,2080,75.77
22,6160,1,2082,75.76
22,6161,1,2084,75.77
22,6162,1,2082,75.76
22,6163,1,2082,75.76
22,6164,1,2082,75.75
22,6165,1,2082,75.77
22,6166,1,2082,75.75
22,6167,1,2080,75.77
22,6168,1,2080,75.76
22,6169,1,2080,75.75
22,6170,1,2082,75.76
22,6171,1,2080,75.77
22,6172,1,2082,75.75
22,6173,1,2082,75.75
22,6174,1,2084,75.75
22,6175,1,2084,75.75
22,6176,1,2082,75.75
22,6177,1,2082,75.76
22,6178,1,2082,75.75
22,6179,1,2082,75.74
22,6180,1,2082,75.75
22,6181,1,2082,75.75
22,6182,1,2082,75.75
22,6183,1,2082,75.74
22,6184,1,2082,75.74
22,6185,1,2082,75.75
22,6186,1,2082,75.74
22,6187,1,2082,75.74
22,6188,1,2084,75.74
22,6189,1,2082,75.74
22,6190,1,2080,75.73
22,6191,1,2082,75.74
22,6192,1,2084,75.73
22,6193,1,2080,75.73
22,6194,1,2082,75.73
22,6195,1,2082,75.74
22,6196,1,2084,75.74
22,6197,1,2084,75.74
22,6198,1,2082,75.72
22,6199,1,2084,75.73
22,6200,1,2082,75.74
22,6201,1,2082,75.74
22,6202,1,2082,75.74
22,6203,1,2084,75.73
22,6204,1,2082,75.73
22,6205,1,2084,75.73
22,6206,1,2084,75.71
22,6207,1,2084,75.73
22,6208,1,2084,75.72
22,6209,1,2082,75.73
22,6210,1,2082,75.73
22,6211,1,2082,75.72
22,6212,1,2082,75.73
22,6213,1,2082,75.73
22,6214,1,2084,75.73
22,6215,1,2082,75.74
22,6216,1,2084,75.72
22,6217,1,2082,75.72
22,6218,1,2082,75.71
22,6219,1,2084,75.72
22,6220,1,2084,75.72
22,6221,1,2084,75.73
22,6222,1,2082,75.72
22,6223,1,2084,75.73
22,6224,1,2084,75.72
22,6225,1,2082,75.73
22,6226,1,2084,75.74
22,6227,1,2084,75.73
22,6228,1,2084,75.73
22,6229,1,2082,75.73
22,6230,1,2080,75.73
22,6231,1,2082,75.72
22,6232,1,2080,75.74
22,6233,1,2082,75.73
22,6234,1,2082,75.73
22,6235,1,2082,75.72
22,6236,1,2084,75.73
22,6237,1,2082,75.73
22,6238,1,2084,75.73
22,6239,1,2082,75.72
22,6240,1,2082,75.74
22,6241,1,2082,75.74
22,6242,1,2082,75.73
22,6243,1,2084,75.73
22,6244,1,2082,75.73
22,6245,1,2082,75.74
22,6246,1,2084,75.73
22,6247,1,2084,75.74
22,6248,1,2084,75.73
22,6249,1,2080,75.73
22,6250,1,2082,75.73
22,6251,1,2084,75.74
22,6252,1,2080,75.73
22,6253,1,2080,75.75
22,6254,1,2082,75.74
22,6255,1,2082,75.74
22,6256,1,2084,75.75
22,6257,1,2082,75.74
22,6258,1,2082,75.75
22,6259,1,2082,75.73
22,6260,1,2082,75.73
22,6261,1,2082,75.71
22,6262,1,2082,75.74
22,6263,1,2082,75.73
22,6264,1,2082,75.72
22,6265,1,2084,75.72
22,6266,1,2082,75.73
22,6267,1,2082,75.73
22,6268,1,2082,75.74
22,6269,1,2082,75.71
22,6270,1,2082,75.73
22,6271,1,2084,75.74
22,6272,1,2082,75.73
22,6273,1,2080,75.73
22,6274,1,2084,75.73
22,6275,1,2084,75.74
22,6276,1,2084,75.72
22,6277,1,2080,75.73
22,6278,1,2082,75.75
22,6279,1,2082,75.75
22,6280,1,2080,75.81
22,6281,1,2078,75.83
22,6282,1,2080,75.87
22,6283,1,2078,75.89
22,6284,1,2078,75.90
22,6285,1,2080,75.92
22,6286,1,2078,75.96
22,6287,1,2078,76.01
22,6288,1,2076,76.04
22,6289,1,2076,76.05
22,6290,1,2076,76.08
22,6291,1,2072,76.11
22,6292,1,2074,76.13
22,6293,1,2074,76.16
22,6294,1,2076,76.19
22,6295,1,2074,76.22
22,6296,1,2070,76.25
22,6297,1,2068,76.33
22,6298,1,2068,76.43
22,6299,1,2066,76.52
22,6300,1,2066,76.54
22,6301,1,2068,76.55
22,6302,1,2068,76.52
22,6303,1,2064,76.55
22,6304,1,2066,76.52
22,6305,1,2064,76.53
22,6306,1,2064,76.51
22,6307,1,2066,76.50
22,6308,1,2064,76.51
22,6309,1,2064,76.51
22,6310,1,2066,76.51
22,6311,1,2066,76.47
22,6312,1,2066,76.51
22,6313,1,2064,76.52
22,6314,1,2066,76.53
22,6315,1,2066,76.54
22,6316,1,2064,76.54
22,6317,1,2064,76.52
22,6318,1,2066,76.50
22,6319,1,2066,76.48
22,6320,1,2066,76.48
22,6321,1,2068,76.48
22,6322,1,2068,76.50
22,6323,1,2066,76.49
22,6324,1,2068,76.50
22,6325,1,2064,76.51
22,6326,1,2066,76.49
22,6327,1,2066,76.49
22,6328,1,2066,76.49
22,6329,1,2064,76.47
22,6330,1,2068,76.47
22,6331,1,2068,76.46
22,6332,1,2066,76.45
22,6333,1,2068,76.43
22,6334,1,2068,76.41
22,6335,1,2068,76.40
22,6336,1,2068,76.41
22,6337,1,2070,76.40
22,6338,1,2068,76.39
22,6339,1,2070,76.37
22,6340,1,2070,76.36
22,6341,1,2068,76.35
22,6342,1,2068,76.31
22,6343,1,2068,76.31
22,6344,1,2070,76.30
22,6345,1,2070,76.27
22,6346,1,2072,76.27
22,6347,1,2070,76.25
22,6348,1,2072,76.24
22,6349,1,2072,76.24
22,6350,1,2070,76.20
22,6351,1,2074,76.16
22,6352,1,2072,76.17
22,6353,1,2072,76.15
22,6354,1,2076,76.11
22,6355,1,2074,76.11
22,6356,1,2076,76.09
22,6357,1,2076,76.07
22,6358,1,2074,76.08
22,6359,1,2078,76.05
22,6360,1,2076,76.01
22,6361,1,2078,75.99
22,6362,1,2078,75.98
22,6363,1,2078,75.95
22,6364,1,2078,75.94
22,6365,1,2078,75.91
22,6366,1,2080,75.90
22,6367,1,2078,75.83
22,6368,1,2080,75.90
22,6369,1,2080,75.84
22,6370,1,2078,75.87
22,6371,1,2082,75.81
22,6372,1,2082,75.78
22,6373,1,2082,75.72
22,6374,1,2080,75.77
22,6375,1,2084,75.71
22,6376,1,2084,75.71
22,6377,1,2082,75.71
22,6378,1,2082,75.71
22,6379,1,2082,75.73
22,6380,1,2082,75.69
22,6381,1,2082,75.67
22,6382,1,2088,75.65
22,6383,1,2084,75.56
22,6384,1,2084,75.62
22,6385,1,2084,75.59
22,6386,1,2086,75.59
22,6387,1,2088,75.58
22,6388,1,2086,75.48
22,6389,1,2086,75.55
22,6390,1,2090,75.54
22,6391,1,2088,75.37
22,6392,1,2082,75.65
22,6393,1,2080,75.76
22,6394,1,2084,75.70
22,6395,1,2082,75.68
22,6396,1,2086,75.70
22,6397,1,2084,75.71
22,6398,1,2082,75.72
22,6399,1,2080,75.71
22,6400,1,2080,75.70
22,6401,1,2078,75.84
22,6402,1,2078,75.85
22,6403,1,2078,75.89
22,6404,1,2078,75.91
22,6405,1,2080,75.94
22,6406,1,2078,76.00
22,6407,1,2076,76.05
22,6408,1,2074,76.09
22,6409,1,2074,76.11
22,6410,1,2072,76.14
22,6411,1,2072,76.19
22,6412,1,2072,76.24
22,6413,1,2072,76.27
22,6414,1,2072,76.30
22,6415,1,2070,76.31
22,6416,1,2068,76.31
22,6417,1,2070,76.30
22,6418,1,2070,76.30
22,6419,1,2072,76.30
22,6420,1,2070,76.27
22,6421,1,2068,76.31
22,6422,1,2072,76.32
22,6423,1,2070,76.29
22,6424,1,2068,76.32
22,6425,1,2068,76.30
22,6426,1,2068,76.31
22,6427,1,2070,76.33
22,6428,1,2070,76.32
22,6429,1,2068,76.35
22,6430,1,2070,76.34
22,6431,1,2068,76.34
22,6432,1,2070,76.34
22,6433,1,2070,76.32
22,6434,1,2070,76.34
22,6435,1,2068,76.34
22,6436,1,2068,76.34
22,6437,1,2070,76.34
22,6438,1,2068,76.34
22,6439,1,2070,76.34
22,6440,1,2070,76.34
22,6441,1,2068,76.33
22,6442,1,2070,76.33
22,6443,1,2068,76.32
22,6444,1,2070,76.33
22,6445,1,2070,76.33
22,6446,1,2070,76.33
22,6447,1,2070,76.32
22,6448,1,2070,76.32
22,6449,1,2070,76.32
22,6450,1,2070,76.33
22,6451,1,2070,76.34
22,6452,1,2068,76.35
22,6453,1,2068,76.34
22,6454,1,2070,76.36
22,6455,1,2068,76.37
22,6456,1,2068,76.37
22,6457,1,2068,76.38
22,6458,1,2066,76.39
22,6459,1,2068,76.39
22,6460,1,2068,76.41
22,6461,1,2068,76.39
22,6462,1,2068,76.41
22,6463,1,2068,76.41
22,6464,1,2068,76.42
22,6465,1,2068,76.41
22,6466,1,2066,76.43
22,6467,1,2066,76.43
22,6468,1,2070,76.44
22,6469,1,2066,76.44
22,6470,1,2068,76.45
22,6471,1,2068,76.46
22,6472,1,2068,76.47
22,6473,1,2066,76.47
22,6474,1,2058,76.50
23,6475,1,2072,76.45
23,6476,1,2076,76.05
23,6477,1,2082,75.88
23,6478,1,2082,75.77
23,6479,1,2084,75.69
23,6480,1,2086,75.66
23,6481,1,2084,75.63
23,6482,1,2084,75.61
23,6483,1,2086,75.64
23,6484,1,2084,75.65
23,6485,1,2082,75.66
23,6486,1,2082,75.70
23,6487,1,2082,75.73
23,6488,1,2080,75.78
23,6489,1,2080,75.84
23,6490,1,2078,75.91
23,6491,1,2076,76.01
23,6492,1,2072,76.12
23,6493,1,2072,76.19
23,6494,1,2068,76.33
23,6495,1,2068,76.43
23,6496,1,2064,76.53
23,6497,1,2064,76.59
23,6498,1,2062,76.64
23,6499,1,2062,76.67
23,6500,1,2062,76.68
23,6501,1,2062,76.69
23,6502,1,2062,76.71
23,6503,1,2062,76.70
23,6504,1,2062,76.73
23,6505,1,2062,76.75
23,6506,1,2060,76.74
23,6507,1,2060,76.76
23,6508,1,2062,76.75
23,6509,1,2060,76.76
23,6510,1,2060,76.75
23,6511,1,2062,76.74
23,6512,1,2060,76.75
23,6513,1,2060,76.75
23,6514,1,2060,76.75
23,6515,1,2062,76.77
23,6516,1,2060,76.76
23,6517,1,2060,76.77
23,6518,1,2058,76.78
23,6519,1,2060,76.80
23,6520,1,2058,76.83
23,6521,1,2058,76.83
23,6522,1,2058,76.86
23,6523,1,2058,76.85
23,6524,1,2058,76.88
23,6525,1,2058,76.89
23,6526,1,2058,76.90
23,6527,1,2056,76.91
23,6528,1,2060,76.90
23,6529,1,2060,76.89
23,6530,1,2058,76.86
23,6531,1,2060,76.83
23,6532,1,2062,76.78
23,6533,1,2062,76.73
23,6534,1,2060,76.73
23,6535,1,2062,76.72
23,6536,1,2062,76.70
23,6537,1,2062,76.68
23,6538,1,2064,76.67
23,6539,1,2060,76.66
23,6540,1,2064,76.64
23,6541,1,2064,76.60
23,6542,1,2064,76.57
23,6543,1,2068,76.52
23,6544,1,2066,76.45
23,6545,1,2068,76.41
23,6546,1,2070,76.39
23,6547,1,2068,76.42
23,6548,1,2068,76.41
23,6549,1,2068,76.41
23,6550,1,2066,76.42
23,6551,1,2068,76.42
23,6552,1,2070,76.41
23,6553,1,2068,76.42
23,6554,1,2068,76.42
23,6555,1,2070,76.40
23,6556,1,2070,76.41
23,6557,1,2070,76.39
23,6558,1,2068,76.39
23,6559,1,2068,76.39
23,6560,1,2070,76.40
23,6561,1,2068,76.41
23,6562,1,2066,76.43
23,6563,1,2066,76.45
23,6564,1,2066,76.47
23,6565,1,2066,76.49
23,6566,1,2066,76.47
23,6567,1,2066,76.48
23,6568,1,2068,76.45
23,6569,1,2068,76.45
23,6570,1,2068,76.43
23,6571,1,2068,76.42
23,6572,1,2070,76.40
23,6573,1,2068,76.39
23,6574,1,2068,76.37
23,6575,1,2068,76.37
23,6576,1,2068,76.36
23,6577,1,2068,76.35
23,6578,1,2068,76.34
23,6579,1,2070,76.34
23,6580,1,2074,76.23
23,6581,1,2070,76.30
23,6582,1,2072,76.30
23,6583,1,2078,75.99
23,6584,1,2080,75.94
23,6585,1,2070,76.13
23,6586,1,2068,76.32
23,6587,1,2070,76.28
23,6588,1,2072,76.26
23,6589,1,2070,76.25
23,6590,1,2072,76.24
23,6591,1,2070,76.25
23,6592,1,2070,76.23
23,6593,1,2072,76.21
23,6594,1,2072,76.18
23,6595,1,2072,76.19
23,6596,1,2072,76.17
23,6597,1,2072,76.16
23,6598,1,2074,76.14
23,6599,1,2074,76.14
23,6600,1,2074,76.13
23,6601,1,2070,76.12
23,6602,1,2074,76.12
23,6603,1,2074,76.11
23,6604,1,2076,76.09
23,6605,1,2076,76.07
23,6606,1,2080,76.04
23,6607,1,2080,75.89
23,6608,1,2074,76.08
23,6609,1,2076,76.08
23,6610,1,2076,76.06
23,6611,1,2076,76.05
23,6612,1,2076,76.06
23,6613,1,2074,76.05
23,6614,1,2076,76.04
23,6615,1,2076,76.03
23,6616,1,2078,76.01
23,6617,1,2076,76.01
23,6618,1,2076,75.99
23,6619,1,2076,75.97
23,6620,1,2080,75.97
23,6621,1,2076,75.96
23,6622,1,2078,75.95
23,6623,1,2078,75.97
23,6624,1,2076,75.97
23,6625,1,2078,75.97
23,6626,1,2078,75.94
23,6627,1,2078,75.93
23,6628,1,2080,75.92
23,6629,1,2080,75.89
23,6630,1,2080,75.90
23,6631,1,2078,75.89
23,6632,1,2078,75.90
23,6633,1,2078,75.91
23,6634,1,2080,75.89
23,6635,1,2078,75.91
23,6636,1,2078,75.91
23,6637,1,2080,75.93
23,6638,1,2078,75.91
23,6639,1,2078,75.88
23,6640,1,2078,75.91
23,6641,1,2082,75.89
23,6642,1,2078,75.88
23,6643,1,2078,75.89
23,6644,1,2078,75.91
23,6645,1,2082,75.90
23,6646,1,2078,75.91
23,6647,1,2078,75.93
23,6648,1,2078,75.92
23,6649,1,2078,75.91
23,6650,1,2078,75.93
23,6651,1,2080,75.91
23,6652,1,2080,75.91
23,6653,1,2080,75.89
23,6654,1,2080,75.87
23,6655,1,2080,75.86
23,6656,1,2080,75.86
23,6657,1,2080,75.86
23,6658,1,2078,75.85
23,6659,1,2080,75.88
23,6660,1,2078,75.88
23,6661,1,2080,75.90
23,6662,1,2078,75.90
23,6663,1,2080,75.90
23,6664,1,2078,75.90
23,6665,1,2078,75.90
23,6666,1,2078,75.90
23,6667,1,2078,75.88
23,6668,1,2078,75.86
23,6669,1,2078,75.87
23,6670,1,2078,75.86
23,6671,1,2080,75.88
23,6672,1,2080,75.90
23,6673,1,2080,75.88
23,6674,1,2078,75.88
23,6675,1,2080,75.86
23,6676,1,2078,75.85
23,6677,1,2078,75.85
23,6678,1,2082,75.81
23,6679,1,2084,75.81
23,6680,1,2082,75.77
23,6681,1,2082,75.79
23,6682,1,2084,75.79
23,6683,1,2082,75.79
23,6684,1,2082,75.77
23,6685,1,2080,75.80
23,6686,1,2080,75.79
23,6687,1,2082,75.78
23,6688,1,2080,75.82
23,6689,1,2080,75.83
23,6690,1,2080,75.83
23,6691,1,2080,75.82
23,6692,1,2080,75.81
23,6693,1,2080,75.80
23,6694,1,2082,75.79
23,6695,1,2082,75.77
23,6696,1,2082,75.75
23,6697,1,2082,75.77
23,6698,1,2084,75.75
23,6699,1,2080,75.77
23,6700,1,2082,75.76
23,6701,1,2082,75.76
23,6702,1,2084,75.75
23,6703,1,2080,75.76
23,6704,1,2082,75.76
23,6705,1,2082,75.76
23,6706,1,2082,75.75
23,6707,1,2082,75.76
23,6708,1,2080,75.76
23,6709,1,2082,75.74
23,6710,1,2082,75.76
23,6711,1,2080,75.79
23,6712,1,2082,75.75
23,6713,1,2082,75.72
23,6714,1,2084,75.72
23,6715,1,2082,75.71
23,6716,1,2082,75.71
23,6717,1,2082,75.71
23,6718,1,2084,75.70
23,6719,1,2084,75.69
23,6720,1,2084,75.67
23,6721,1,2084,75.67
23,6722,1,2084,75.67
23,6723,1,2084,75.68
23,6724,1,2084,75.68
23,6725,1,2082,75.67
23,6726,1,2082,75.71
23,6727,1,2082,75.70
23,6728,1,2084,75.70
23,6729,1,2084,75.69
23,6730,1,2082,75.72
23,6731,1,2084,75.71
23,6732,1,2082,75.68
23,6733,1,2084,75.67
23,6734,1,2082,75.68
23,6735,1,2082,75.70
23,6736,1,2082,75.74
23,6737,1,2082,75.72
23,6738,1,2084,75.71
23,6739,1,2084,75.69
23,6740,1,2082,75.66
23,6741,1,2084,75.68
23,6742,1,2086,75.65
23,6743,1,2084,75.67
23,6744,1,2084,75.68
23,6745,1,2084,75.66
23,6746,1,2084,75.66
23,6747,1,2084,75.63
23,6748,1,2086,75.60
23,6749,1,2086,75.60
23,6750,1,2086,75.58
23,6751,1,2086,75.58
23,6752,1,2084,75.59
23,6753,1,2086,75.61
23,6754,1,2086,75.64
23,6755,1,2084,75.66
23,6756,1,2082,75.66
23,6757,1,2082,75.64
23,6758,1,2084,75.65
23,6759,1,2084,75.64
23,6760,1,2086,75.63
23,6761,1,2084,75.62
23,6762,1,2086,75.62
23,6763,1,2086,75.62
23,6764,1,2084,75.61
23,6765,1,2084,75.60
23,6766,1,2084,75.61
23,6767,1,2084,75.60
23,6768,1,2084,75.60
23,6769,1,2084,75.61
23,6770,1,2084,75.61
23,6771,1,2084,75.60
23,6772,1,2082,75.60
23,6773,1,2084,75.60
23,6774,1,2086,75.58
23,6775,1,2086,75.57
23,6776,1,2086,75.53
23,6777,1,2086,75.50
23,6778,1,2086,75.52
23,6779,1,2088,75.52
23,6780,1,2088,75.51
23,6781,1,2088,75.51
23,6782,1,2086,75.53
23,6783,1,2084,75.53
23,6784,1,2086,75.52
23,6785,1,2088,75.55
23,6786,1,2084,75.57
23,6787,1,2084,75.58
23,6788,1,2086,75.57
23,6789,1,2086,75.59
23,6790,1,2086,75.58
23,6791,1,2084,75.58
23,6792,1,2084,75.59
23,6793,1,2086,75.57
23,6794,1,2086,75.58
23,6795,1,2086,75.56
23,6796,1,2086,75.57
23,6797,1,2084,75.57
23,6798,1,2084,75.57
23,6799,1,2086,75.54
23,6800,1,2088,75.52
23,6801,1,2088,75.51
23,6802,1,2088,75.51
23,6803,1,2086,75.47
23,6804,1,2090,75.46
23,6805,1,2086,75.46
23,6806,1,2088,75.46
23,6807,1,2088,75.46
23,6808,1,2088,75.46
23,6809,1,2088,75.48
23,6810,1,2086,75.49
23,6811,1,2088,75.49
23,6812,1,2088,75.47
23,6813,1,2088,75.47
23,6814,1,2088,75.49
23,6815,1,2088,75.48
23,6816,1,2086,75.47
23,6817,1,2086,75.49
23,6818,1,2088,75.49
23,6819,1,2086,75.50
23,6820,1,2088,75.49
23,6821,1,2088,75.49
23,6822,1,2086,75.50
23,6823,1,2088,75.50
23,6824,1,2088,75.50
23,6825,1,2086,75.49
23,6826,1,2088,75.48
23,6827,1,2088,75.48
23,6828,1,2088,75.47
23,6829,1,2090,75.45
23,6830,1,2090,75.45
23,6831,1,2088,75.45
23,6832,1,2090,75.44
23,6833,1,2088,75.44
23,6834,1,2090,75.43
23,6835,1,2090,75.43
23,6836,1,2088,75.42
23,6837,1,2090,75.42
23,6838,1,2088,75.42
23,6839,1,2090,75.40
23,6840,1,2090,75.41
23,6841,1,2086,75.41
23,6842,1,2090,75.41
23,6843,1,2090,75.42
23,6844,1,2090,75.40
23,6845,1,2088,75.40
23,6846,1,2090,75.40
23,6847,1,2088,75.40
23,6848,1,2090,75.39
23,6849,1,2090,75.37
23,6850,1,2090,75.40
23,6851,1,2090,75.39
23,6852,1,2088,75.38
23,6853,1,2092,75.37
23,6854,1,2092,75.38
23,6855,1,2088,75.38
23,6856,1,2090,75.35
23,6857,1,2090,75.37
23,6858,1,2090,75.38
23,6859,1,2090,75.35
23,6860,1,2090,75.36
23,6861,1,2090,75.35
23,6862,1,2090,75.35
23,6863,1,2090,75.36
23,6864,1,2092,75.35
23,6865,1,2090,75.35
23,6866,1,2092,75.34
23,6867,1,2090,75.35
23,6868,1,2090,75.35
23,6869,1,2088,75.35
23,6870,1,2090,75.33
23,6871,1,2090,75.34
23,6872,1,2090,75.34
23,6873,1,2092,75.35
23,6874,1,2092,75.34
23,6875,1,2092,75.34
23,6876,1,2090,75.32
23,6877,1,2090,75.34
23,6878,1,2090,75.33
23,6879,1,2090,75.33
23,6880,1,2090,75.32
23,6881,1,2092,75.31
23,6882,1,2090,75.30
23,6883,1,2090,75.31
23,6884,1,2090,75.32
23,6885,1,2092,75.30
23,6886,1,2092,75.30
23,6887,1,2092,75.29
23,6888,1,2090,75.29
23,6889,1,2092,75.30
23,6890,1,2090,75.28
23,6891,1,2092,75.29
23,6892,1,2090,75.27
23,6893,1,2092,75.27
23,6894,1,2092,75.27
23,6895,1,2094,75.27
23,6896,1,2092,75.28
23,6897,1,2090,75.28
23,6898,1,2092,75.27
23,6899,1,2092,75.27
23,6900,1,2092,75.26
23,6901,1,2092,75.26
23,6902,1,2092,75.26
23,6903,1,2090,75.25
23,6904,1,2092,75.26
23,6905,1,2092,75.26
23,6906,1,2094,75.26
23,6907,1,2090,75.26
23,6908,1,2092,75.25
23,6909,1,2092,75.26
23,6910,1,2094,75.25
23,6911,1,2094,75.23
23,6912,1,2092,75.26
23,6913,1,2092,75.24
23,6914,1,2094,75.26
23,6915,1,2094,75.25
23,6916,1,2092,75.24
23,6917,1,2094,75.24
23,6918,1,2092,75.23
23,6919,1,2092,75.22
23,6920,1,2094,75.22
23,6921,1,2092,75.22
23,6922,1,2092,75.20
23,6923,1,2094,75.23
23,6924,1,2094,75.22
23,6925,1,2094,75.22
23,6926,1,2092,75.21
23,6927,1,2094,75.19
23,6928,1,2094,75.21
23,6929,1,2094,75.19
23,6930,1,2094,75.21
23,6931,1,2096,75.20
23,6932,1,2092,75.21
23,6933,1,2092,75.19
23,6934,1,2094,75.20
23,6935,1,2096,75.19
23,6936,1,2094,75.20
23,6937,1,2094,75.19
23,6938,1,2094,75.18
23,6939,1,2094,75.18
23,6940,1,2094,75.17
23,6941,1,2092,75.17
23,6942,1,2096,75.17
23,6943,1,2092,75.18
23,6944,1,2094,75.18
23,6945,1,2094,75.17
23,6946,1,2094,75.17
23,6947,1,2092,75.15
23,6948,1,2092,75.16
23,6949,1,2094,75.16
23,6950,1,2094,75.17
23,6951,1,2094,75.15
23,6952,1,2096,75.15
23,6953,1,2096,75.16
23,6954,1,2094,75.15
23,6955,1,2096,75.16
23,6956,1,2096,75.15
23,6957,1,2096,75.15
23,6958,1,2096,75.16
23,6959,1,2094,75.15
23,6960,1,2094,75.15
23,6961,1,2094,75.17
23,6962,1,2094,75.15
23,6963,1,2094,75.15
23,6964,1,2092,75.15
23,6965,1,2096,75.15
23,6966,1,2096,75.14
23,6967,1,2092,75.15
23,6968,1,2096,75.15
23,6969,1,2094,75.14
23,6970,1,2096,75.14
23,6971,1,2094,75.13
23,6972,1,2096,75.14
23,6973,1,2092,75.14
23,6974,1,2096,75.15
23,6975,1,2094,75.14
23,6976,1,2096,75.13
23,6977,1,2094,75.14
23,6978,1,2096,75.14
23,6979,1,2094,75.12
23,6980,1,2096,75.13
23,6981,1,2094,75.13
23,6982,1,2094,75.14
23,6983,1,2094,75.14
23,6984,1,2092,75.13
23,6985,1,2094,75.14
23,6986,1,2096,75.13
23,6987,1,2094,75.13
23,6988,1,2094,75.13
23,6989,1,2094,75.14
23,6990,1,2096,75.13
23,6991,1,2096,75.13
23,6992,1,2094,75.12
23,6993,1,2094,75.13
23,6994,1,2096,75.14
23,6995,1,2096,75.12
23,6996,1,2094,75.13
23,6997,1,2094,75.14
23,6998,1,2094,75.14
23,6999,1,2098,75.14
23,7000,1,2096,75.13
23,7001,1,2096,75.13
23,7002,1,2094,75.13
23,7003,1,2094,75.14
23,7004,1,2094,75.13
23,7005,1,2092,75.14
23,7006,1,2096,75.15
23,7007,1,2094,75.14
23,7008,1,2096,75.14
23,7009,1,2094,75.14
23,7010,1,2096,75.14
23,7011,1,2096,75.14
23,7012,1,2096,75.13
23,7013,1,2096,75.13
23,7014,1,2094,75.13
23,7015,1,2096,75.12
23,7016,1,2094,75.14
23,7017,1,2094,75.12
23,7018,1,2094,75.13
23,7019,1,2094,75.13
23,7020,1,2094,75.13
23,7021,1,2096,75.12
23,7022,1,2094,75.11
23,7023,1,2096,75.12
23,7024,1,2096,75.10
23,7025,1,2096,75.10
23,7026,1,2096,75.10
23,7027,1,2096,75.09
23,7028,1,2096,75.08
23,7029,1,2098,75.09
23,7030,1,2094,75.10
23,7031,1,2098,75.09
23,7032,1,2096,75.09
23,7033,1,2098,75.09
23,7034,1,2096,75.08
23,7035,1,2096,75.10
23,7036,1,2096,75.09
23,7037,1,2096,75.08
23,7038,1,2096,75.10
23,7039,1,2096,75.07
23,7040,1,2096,75.09
23,7041,1,2096,75.07
23,7042,1,2096,75.07
23,7043,1,2096,75.09
23,7044,1,2096,75.07
23,7045,1,2096,75.07
23,7046,1,2098,75.05
23,7047,1,2098,75.05
23,7048,1,2096,75.06
23,7049,1,2096,75.07
23,7050,1,2098,75.06
23,7051,1,2098,75.06
23,7052,1,2096,75.07
23,7053,1,2096,75.07
23,7054,1,2096,75.05
23,7055,1,2096,75.07
23,7056,1,2098,75.04
23,7057,1,2096,75.05
